,X_train,y_train
10822,E:/MachineLearning/Datasets/dogs-vs-cats/train\cat.8489.jpg,cat
10823,E:/MachineLearning/Datasets/dogs-vs-cats/train\cat.849.jpg,cat
10824,E:/MachineLearning/Datasets/dogs-vs-cats/train\cat.8490.jpg,cat
10825,E:/MachineLearning/Datasets/dogs-vs-cats/train\cat.8491.jpg,cat
10826,E:/MachineLearning/Datasets/dogs-vs-cats/train\cat.8492.jpg,cat
10827,E:/MachineLearning/Datasets/dogs-vs-cats/train\cat.8493.jpg,cat
10828,E:/MachineLearning/Datasets/dogs-vs-cats/train\cat.8494.jpg,cat
10829,E:/MachineLearning/Datasets/dogs-vs-cats/train\cat.8495.jpg,cat
10830,E:/MachineLearning/Datasets/dogs-vs-cats/train\cat.8496.jpg,cat
10831,E:/MachineLearning/Datasets/dogs-vs-cats/train\cat.8497.jpg,cat
10832,E:/MachineLearning/Datasets/dogs-vs-cats/train\cat.8498.jpg,cat
10833,E:/MachineLearning/Datasets/dogs-vs-cats/train\cat.8499.jpg,cat
10834,E:/MachineLearning/Datasets/dogs-vs-cats/train\cat.85.jpg,cat
10835,E:/MachineLearning/Datasets/dogs-vs-cats/train\cat.850.jpg,cat
10836,E:/MachineLearning/Datasets/dogs-vs-cats/train\cat.8500.jpg,cat
10837,E:/MachineLearning/Datasets/dogs-vs-cats/train\cat.8501.jpg,cat
10838,E:/MachineLearning/Datasets/dogs-vs-cats/train\cat.8502.jpg,cat
10839,E:/MachineLearning/Datasets/dogs-vs-cats/train\cat.8503.jpg,cat
10840,E:/MachineLearning/Datasets/dogs-vs-cats/train\cat.8504.jpg,cat
10841,E:/MachineLearning/Datasets/dogs-vs-cats/train\cat.8505.jpg,cat
10842,E:/MachineLearning/Datasets/dogs-vs-cats/train\cat.8506.jpg,cat
10843,E:/MachineLearning/Datasets/dogs-vs-cats/train\cat.8507.jpg,cat
10844,E:/MachineLearning/Datasets/dogs-vs-cats/train\cat.8508.jpg,cat
10845,E:/MachineLearning/Datasets/dogs-vs-cats/train\cat.8509.jpg,cat
10846,E:/MachineLearning/Datasets/dogs-vs-cats/train\cat.851.jpg,cat
10847,E:/MachineLearning/Datasets/dogs-vs-cats/train\cat.8510.jpg,cat
10848,E:/MachineLearning/Datasets/dogs-vs-cats/train\cat.8511.jpg,cat
10849,E:/MachineLearning/Datasets/dogs-vs-cats/train\cat.8512.jpg,cat
10850,E:/MachineLearning/Datasets/dogs-vs-cats/train\cat.8513.jpg,cat
10851,E:/MachineLearning/Datasets/dogs-vs-cats/train\cat.8514.jpg,cat
10852,E:/MachineLearning/Datasets/dogs-vs-cats/train\cat.8515.jpg,cat
10853,E:/MachineLearning/Datasets/dogs-vs-cats/train\cat.8516.jpg,cat
10854,E:/MachineLearning/Datasets/dogs-vs-cats/train\cat.8517.jpg,cat
10855,E:/MachineLearning/Datasets/dogs-vs-cats/train\cat.8518.jpg,cat
10856,E:/MachineLearning/Datasets/dogs-vs-cats/train\cat.8519.jpg,cat
10857,E:/MachineLearning/Datasets/dogs-vs-cats/train\cat.852.jpg,cat
10858,E:/MachineLearning/Datasets/dogs-vs-cats/train\cat.8520.jpg,cat
10859,E:/MachineLearning/Datasets/dogs-vs-cats/train\cat.8521.jpg,cat
10860,E:/MachineLearning/Datasets/dogs-vs-cats/train\cat.8522.jpg,cat
10861,E:/MachineLearning/Datasets/dogs-vs-cats/train\cat.8523.jpg,cat
10862,E:/MachineLearning/Datasets/dogs-vs-cats/train\cat.8524.jpg,cat
10863,E:/MachineLearning/Datasets/dogs-vs-cats/train\cat.8525.jpg,cat
10864,E:/MachineLearning/Datasets/dogs-vs-cats/train\cat.8526.jpg,cat
10865,E:/MachineLearning/Datasets/dogs-vs-cats/train\cat.8527.jpg,cat
10866,E:/MachineLearning/Datasets/dogs-vs-cats/train\cat.8528.jpg,cat
10867,E:/MachineLearning/Datasets/dogs-vs-cats/train\cat.8529.jpg,cat
10868,E:/MachineLearning/Datasets/dogs-vs-cats/train\cat.853.jpg,cat
10869,E:/MachineLearning/Datasets/dogs-vs-cats/train\cat.8530.jpg,cat
10870,E:/MachineLearning/Datasets/dogs-vs-cats/train\cat.8531.jpg,cat
10871,E:/MachineLearning/Datasets/dogs-vs-cats/train\cat.8532.jpg,cat
10872,E:/MachineLearning/Datasets/dogs-vs-cats/train\cat.8533.jpg,cat
10873,E:/MachineLearning/Datasets/dogs-vs-cats/train\cat.8534.jpg,cat
10874,E:/MachineLearning/Datasets/dogs-vs-cats/train\cat.8535.jpg,cat
10875,E:/MachineLearning/Datasets/dogs-vs-cats/train\cat.8536.jpg,cat
10876,E:/MachineLearning/Datasets/dogs-vs-cats/train\cat.8537.jpg,cat
10877,E:/MachineLearning/Datasets/dogs-vs-cats/train\cat.8538.jpg,cat
10878,E:/MachineLearning/Datasets/dogs-vs-cats/train\cat.8539.jpg,cat
10879,E:/MachineLearning/Datasets/dogs-vs-cats/train\cat.854.jpg,cat
10880,E:/MachineLearning/Datasets/dogs-vs-cats/train\cat.8540.jpg,cat
10881,E:/MachineLearning/Datasets/dogs-vs-cats/train\cat.8541.jpg,cat
10882,E:/MachineLearning/Datasets/dogs-vs-cats/train\cat.8542.jpg,cat
10883,E:/MachineLearning/Datasets/dogs-vs-cats/train\cat.8543.jpg,cat
10884,E:/MachineLearning/Datasets/dogs-vs-cats/train\cat.8544.jpg,cat
10885,E:/MachineLearning/Datasets/dogs-vs-cats/train\cat.8545.jpg,cat
10886,E:/MachineLearning/Datasets/dogs-vs-cats/train\cat.8546.jpg,cat
10887,E:/MachineLearning/Datasets/dogs-vs-cats/train\cat.8547.jpg,cat
10888,E:/MachineLearning/Datasets/dogs-vs-cats/train\cat.8548.jpg,cat
10889,E:/MachineLearning/Datasets/dogs-vs-cats/train\cat.8549.jpg,cat
10890,E:/MachineLearning/Datasets/dogs-vs-cats/train\cat.855.jpg,cat
10891,E:/MachineLearning/Datasets/dogs-vs-cats/train\cat.8550.jpg,cat
10892,E:/MachineLearning/Datasets/dogs-vs-cats/train\cat.8551.jpg,cat
10893,E:/MachineLearning/Datasets/dogs-vs-cats/train\cat.8552.jpg,cat
10894,E:/MachineLearning/Datasets/dogs-vs-cats/train\cat.8553.jpg,cat
10895,E:/MachineLearning/Datasets/dogs-vs-cats/train\cat.8554.jpg,cat
10896,E:/MachineLearning/Datasets/dogs-vs-cats/train\cat.8555.jpg,cat
10897,E:/MachineLearning/Datasets/dogs-vs-cats/train\cat.8556.jpg,cat
10898,E:/MachineLearning/Datasets/dogs-vs-cats/train\cat.8557.jpg,cat
10899,E:/MachineLearning/Datasets/dogs-vs-cats/train\cat.8558.jpg,cat
10900,E:/MachineLearning/Datasets/dogs-vs-cats/train\cat.8559.jpg,cat
10901,E:/MachineLearning/Datasets/dogs-vs-cats/train\cat.856.jpg,cat
10902,E:/MachineLearning/Datasets/dogs-vs-cats/train\cat.8560.jpg,cat
10903,E:/MachineLearning/Datasets/dogs-vs-cats/train\cat.8561.jpg,cat
10904,E:/MachineLearning/Datasets/dogs-vs-cats/train\cat.8562.jpg,cat
10905,E:/MachineLearning/Datasets/dogs-vs-cats/train\cat.8563.jpg,cat
10906,E:/MachineLearning/Datasets/dogs-vs-cats/train\cat.8564.jpg,cat
10907,E:/MachineLearning/Datasets/dogs-vs-cats/train\cat.8565.jpg,cat
10908,E:/MachineLearning/Datasets/dogs-vs-cats/train\cat.8566.jpg,cat
10909,E:/MachineLearning/Datasets/dogs-vs-cats/train\cat.8567.jpg,cat
10910,E:/MachineLearning/Datasets/dogs-vs-cats/train\cat.8568.jpg,cat
10911,E:/MachineLearning/Datasets/dogs-vs-cats/train\cat.8569.jpg,cat
10912,E:/MachineLearning/Datasets/dogs-vs-cats/train\cat.857.jpg,cat
10913,E:/MachineLearning/Datasets/dogs-vs-cats/train\cat.8570.jpg,cat
10914,E:/MachineLearning/Datasets/dogs-vs-cats/train\cat.8571.jpg,cat
10915,E:/MachineLearning/Datasets/dogs-vs-cats/train\cat.8572.jpg,cat
10916,E:/MachineLearning/Datasets/dogs-vs-cats/train\cat.8573.jpg,cat
10917,E:/MachineLearning/Datasets/dogs-vs-cats/train\cat.8574.jpg,cat
10918,E:/MachineLearning/Datasets/dogs-vs-cats/train\cat.8575.jpg,cat
10919,E:/MachineLearning/Datasets/dogs-vs-cats/train\cat.8576.jpg,cat
10920,E:/MachineLearning/Datasets/dogs-vs-cats/train\cat.8577.jpg,cat
10921,E:/MachineLearning/Datasets/dogs-vs-cats/train\cat.8578.jpg,cat
10922,E:/MachineLearning/Datasets/dogs-vs-cats/train\cat.8579.jpg,cat
10923,E:/MachineLearning/Datasets/dogs-vs-cats/train\cat.858.jpg,cat
10924,E:/MachineLearning/Datasets/dogs-vs-cats/train\cat.8580.jpg,cat
10925,E:/MachineLearning/Datasets/dogs-vs-cats/train\cat.8581.jpg,cat
10926,E:/MachineLearning/Datasets/dogs-vs-cats/train\cat.8582.jpg,cat
10927,E:/MachineLearning/Datasets/dogs-vs-cats/train\cat.8583.jpg,cat
10928,E:/MachineLearning/Datasets/dogs-vs-cats/train\cat.8584.jpg,cat
10929,E:/MachineLearning/Datasets/dogs-vs-cats/train\cat.8585.jpg,cat
10930,E:/MachineLearning/Datasets/dogs-vs-cats/train\cat.8586.jpg,cat
10931,E:/MachineLearning/Datasets/dogs-vs-cats/train\cat.8587.jpg,cat
10932,E:/MachineLearning/Datasets/dogs-vs-cats/train\cat.8588.jpg,cat
10933,E:/MachineLearning/Datasets/dogs-vs-cats/train\cat.8589.jpg,cat
10934,E:/MachineLearning/Datasets/dogs-vs-cats/train\cat.859.jpg,cat
10935,E:/MachineLearning/Datasets/dogs-vs-cats/train\cat.8590.jpg,cat
10936,E:/MachineLearning/Datasets/dogs-vs-cats/train\cat.8591.jpg,cat
10937,E:/MachineLearning/Datasets/dogs-vs-cats/train\cat.8592.jpg,cat
10938,E:/MachineLearning/Datasets/dogs-vs-cats/train\cat.8593.jpg,cat
10939,E:/MachineLearning/Datasets/dogs-vs-cats/train\cat.8594.jpg,cat
10940,E:/MachineLearning/Datasets/dogs-vs-cats/train\cat.8595.jpg,cat
10941,E:/MachineLearning/Datasets/dogs-vs-cats/train\cat.8596.jpg,cat
10942,E:/MachineLearning/Datasets/dogs-vs-cats/train\cat.8597.jpg,cat
10943,E:/MachineLearning/Datasets/dogs-vs-cats/train\cat.8598.jpg,cat
10944,E:/MachineLearning/Datasets/dogs-vs-cats/train\cat.8599.jpg,cat
10945,E:/MachineLearning/Datasets/dogs-vs-cats/train\cat.86.jpg,cat
10946,E:/MachineLearning/Datasets/dogs-vs-cats/train\cat.860.jpg,cat
10947,E:/MachineLearning/Datasets/dogs-vs-cats/train\cat.8600.jpg,cat
10948,E:/MachineLearning/Datasets/dogs-vs-cats/train\cat.8601.jpg,cat
10949,E:/MachineLearning/Datasets/dogs-vs-cats/train\cat.8602.jpg,cat
10950,E:/MachineLearning/Datasets/dogs-vs-cats/train\cat.8603.jpg,cat
10951,E:/MachineLearning/Datasets/dogs-vs-cats/train\cat.8604.jpg,cat
10952,E:/MachineLearning/Datasets/dogs-vs-cats/train\cat.8605.jpg,cat
10953,E:/MachineLearning/Datasets/dogs-vs-cats/train\cat.8606.jpg,cat
10954,E:/MachineLearning/Datasets/dogs-vs-cats/train\cat.8607.jpg,cat
10955,E:/MachineLearning/Datasets/dogs-vs-cats/train\cat.8608.jpg,cat
10956,E:/MachineLearning/Datasets/dogs-vs-cats/train\cat.8609.jpg,cat
10957,E:/MachineLearning/Datasets/dogs-vs-cats/train\cat.861.jpg,cat
10958,E:/MachineLearning/Datasets/dogs-vs-cats/train\cat.8610.jpg,cat
10959,E:/MachineLearning/Datasets/dogs-vs-cats/train\cat.8611.jpg,cat
10960,E:/MachineLearning/Datasets/dogs-vs-cats/train\cat.8612.jpg,cat
10961,E:/MachineLearning/Datasets/dogs-vs-cats/train\cat.8613.jpg,cat
10962,E:/MachineLearning/Datasets/dogs-vs-cats/train\cat.8614.jpg,cat
10963,E:/MachineLearning/Datasets/dogs-vs-cats/train\cat.8615.jpg,cat
10964,E:/MachineLearning/Datasets/dogs-vs-cats/train\cat.8616.jpg,cat
10965,E:/MachineLearning/Datasets/dogs-vs-cats/train\cat.8617.jpg,cat
10966,E:/MachineLearning/Datasets/dogs-vs-cats/train\cat.8618.jpg,cat
10967,E:/MachineLearning/Datasets/dogs-vs-cats/train\cat.8619.jpg,cat
10968,E:/MachineLearning/Datasets/dogs-vs-cats/train\cat.862.jpg,cat
10969,E:/MachineLearning/Datasets/dogs-vs-cats/train\cat.8620.jpg,cat
10970,E:/MachineLearning/Datasets/dogs-vs-cats/train\cat.8621.jpg,cat
10971,E:/MachineLearning/Datasets/dogs-vs-cats/train\cat.8622.jpg,cat
10972,E:/MachineLearning/Datasets/dogs-vs-cats/train\cat.8623.jpg,cat
10973,E:/MachineLearning/Datasets/dogs-vs-cats/train\cat.8624.jpg,cat
10974,E:/MachineLearning/Datasets/dogs-vs-cats/train\cat.8625.jpg,cat
10975,E:/MachineLearning/Datasets/dogs-vs-cats/train\cat.8626.jpg,cat
10976,E:/MachineLearning/Datasets/dogs-vs-cats/train\cat.8627.jpg,cat
10977,E:/MachineLearning/Datasets/dogs-vs-cats/train\cat.8628.jpg,cat
10978,E:/MachineLearning/Datasets/dogs-vs-cats/train\cat.8629.jpg,cat
10979,E:/MachineLearning/Datasets/dogs-vs-cats/train\cat.863.jpg,cat
10980,E:/MachineLearning/Datasets/dogs-vs-cats/train\cat.8630.jpg,cat
10981,E:/MachineLearning/Datasets/dogs-vs-cats/train\cat.8631.jpg,cat
10982,E:/MachineLearning/Datasets/dogs-vs-cats/train\cat.8632.jpg,cat
10983,E:/MachineLearning/Datasets/dogs-vs-cats/train\cat.8633.jpg,cat
10984,E:/MachineLearning/Datasets/dogs-vs-cats/train\cat.8634.jpg,cat
10985,E:/MachineLearning/Datasets/dogs-vs-cats/train\cat.8635.jpg,cat
10986,E:/MachineLearning/Datasets/dogs-vs-cats/train\cat.8636.jpg,cat
10987,E:/MachineLearning/Datasets/dogs-vs-cats/train\cat.8637.jpg,cat
10988,E:/MachineLearning/Datasets/dogs-vs-cats/train\cat.8638.jpg,cat
10989,E:/MachineLearning/Datasets/dogs-vs-cats/train\cat.8639.jpg,cat
10990,E:/MachineLearning/Datasets/dogs-vs-cats/train\cat.864.jpg,cat
10991,E:/MachineLearning/Datasets/dogs-vs-cats/train\cat.8640.jpg,cat
10992,E:/MachineLearning/Datasets/dogs-vs-cats/train\cat.8641.jpg,cat
10993,E:/MachineLearning/Datasets/dogs-vs-cats/train\cat.8642.jpg,cat
10994,E:/MachineLearning/Datasets/dogs-vs-cats/train\cat.8643.jpg,cat
10995,E:/MachineLearning/Datasets/dogs-vs-cats/train\cat.8644.jpg,cat
10996,E:/MachineLearning/Datasets/dogs-vs-cats/train\cat.8645.jpg,cat
10997,E:/MachineLearning/Datasets/dogs-vs-cats/train\cat.8646.jpg,cat
10998,E:/MachineLearning/Datasets/dogs-vs-cats/train\cat.8647.jpg,cat
10999,E:/MachineLearning/Datasets/dogs-vs-cats/train\cat.8648.jpg,cat
11000,E:/MachineLearning/Datasets/dogs-vs-cats/train\cat.8649.jpg,cat
11001,E:/MachineLearning/Datasets/dogs-vs-cats/train\cat.865.jpg,cat
11002,E:/MachineLearning/Datasets/dogs-vs-cats/train\cat.8650.jpg,cat
11003,E:/MachineLearning/Datasets/dogs-vs-cats/train\cat.8651.jpg,cat
11004,E:/MachineLearning/Datasets/dogs-vs-cats/train\cat.8652.jpg,cat
11005,E:/MachineLearning/Datasets/dogs-vs-cats/train\cat.8653.jpg,cat
11006,E:/MachineLearning/Datasets/dogs-vs-cats/train\cat.8654.jpg,cat
11007,E:/MachineLearning/Datasets/dogs-vs-cats/train\cat.8655.jpg,cat
11008,E:/MachineLearning/Datasets/dogs-vs-cats/train\cat.8656.jpg,cat
11009,E:/MachineLearning/Datasets/dogs-vs-cats/train\cat.8657.jpg,cat
11010,E:/MachineLearning/Datasets/dogs-vs-cats/train\cat.8658.jpg,cat
11011,E:/MachineLearning/Datasets/dogs-vs-cats/train\cat.8659.jpg,cat
11012,E:/MachineLearning/Datasets/dogs-vs-cats/train\cat.866.jpg,cat
11013,E:/MachineLearning/Datasets/dogs-vs-cats/train\cat.8660.jpg,cat
11014,E:/MachineLearning/Datasets/dogs-vs-cats/train\cat.8661.jpg,cat
11015,E:/MachineLearning/Datasets/dogs-vs-cats/train\cat.8662.jpg,cat
11016,E:/MachineLearning/Datasets/dogs-vs-cats/train\cat.8663.jpg,cat
11017,E:/MachineLearning/Datasets/dogs-vs-cats/train\cat.8664.jpg,cat
11018,E:/MachineLearning/Datasets/dogs-vs-cats/train\cat.8665.jpg,cat
11019,E:/MachineLearning/Datasets/dogs-vs-cats/train\cat.8666.jpg,cat
11020,E:/MachineLearning/Datasets/dogs-vs-cats/train\cat.8667.jpg,cat
11021,E:/MachineLearning/Datasets/dogs-vs-cats/train\cat.8668.jpg,cat
11022,E:/MachineLearning/Datasets/dogs-vs-cats/train\cat.8669.jpg,cat
11023,E:/MachineLearning/Datasets/dogs-vs-cats/train\cat.867.jpg,cat
11024,E:/MachineLearning/Datasets/dogs-vs-cats/train\cat.8670.jpg,cat
11025,E:/MachineLearning/Datasets/dogs-vs-cats/train\cat.8671.jpg,cat
11026,E:/MachineLearning/Datasets/dogs-vs-cats/train\cat.8672.jpg,cat
11027,E:/MachineLearning/Datasets/dogs-vs-cats/train\cat.8673.jpg,cat
11028,E:/MachineLearning/Datasets/dogs-vs-cats/train\cat.8674.jpg,cat
11029,E:/MachineLearning/Datasets/dogs-vs-cats/train\cat.8675.jpg,cat
11030,E:/MachineLearning/Datasets/dogs-vs-cats/train\cat.8676.jpg,cat
11031,E:/MachineLearning/Datasets/dogs-vs-cats/train\cat.8677.jpg,cat
11032,E:/MachineLearning/Datasets/dogs-vs-cats/train\cat.8678.jpg,cat
11033,E:/MachineLearning/Datasets/dogs-vs-cats/train\cat.8679.jpg,cat
11034,E:/MachineLearning/Datasets/dogs-vs-cats/train\cat.868.jpg,cat
11035,E:/MachineLearning/Datasets/dogs-vs-cats/train\cat.8680.jpg,cat
11036,E:/MachineLearning/Datasets/dogs-vs-cats/train\cat.8681.jpg,cat
11037,E:/MachineLearning/Datasets/dogs-vs-cats/train\cat.8682.jpg,cat
11038,E:/MachineLearning/Datasets/dogs-vs-cats/train\cat.8683.jpg,cat
11039,E:/MachineLearning/Datasets/dogs-vs-cats/train\cat.8684.jpg,cat
11040,E:/MachineLearning/Datasets/dogs-vs-cats/train\cat.8685.jpg,cat
11041,E:/MachineLearning/Datasets/dogs-vs-cats/train\cat.8686.jpg,cat
11042,E:/MachineLearning/Datasets/dogs-vs-cats/train\cat.8687.jpg,cat
11043,E:/MachineLearning/Datasets/dogs-vs-cats/train\cat.8688.jpg,cat
11044,E:/MachineLearning/Datasets/dogs-vs-cats/train\cat.8689.jpg,cat
11045,E:/MachineLearning/Datasets/dogs-vs-cats/train\cat.869.jpg,cat
11046,E:/MachineLearning/Datasets/dogs-vs-cats/train\cat.8690.jpg,cat
11047,E:/MachineLearning/Datasets/dogs-vs-cats/train\cat.8691.jpg,cat
11048,E:/MachineLearning/Datasets/dogs-vs-cats/train\cat.8692.jpg,cat
11049,E:/MachineLearning/Datasets/dogs-vs-cats/train\cat.8693.jpg,cat
11050,E:/MachineLearning/Datasets/dogs-vs-cats/train\cat.8694.jpg,cat
11051,E:/MachineLearning/Datasets/dogs-vs-cats/train\cat.8695.jpg,cat
11052,E:/MachineLearning/Datasets/dogs-vs-cats/train\cat.8696.jpg,cat
11053,E:/MachineLearning/Datasets/dogs-vs-cats/train\cat.8697.jpg,cat
11054,E:/MachineLearning/Datasets/dogs-vs-cats/train\cat.8698.jpg,cat
11055,E:/MachineLearning/Datasets/dogs-vs-cats/train\cat.8699.jpg,cat
11056,E:/MachineLearning/Datasets/dogs-vs-cats/train\cat.87.jpg,cat
11057,E:/MachineLearning/Datasets/dogs-vs-cats/train\cat.870.jpg,cat
11058,E:/MachineLearning/Datasets/dogs-vs-cats/train\cat.8700.jpg,cat
11059,E:/MachineLearning/Datasets/dogs-vs-cats/train\cat.8701.jpg,cat
11060,E:/MachineLearning/Datasets/dogs-vs-cats/train\cat.8702.jpg,cat
11061,E:/MachineLearning/Datasets/dogs-vs-cats/train\cat.8703.jpg,cat
11062,E:/MachineLearning/Datasets/dogs-vs-cats/train\cat.8704.jpg,cat
11063,E:/MachineLearning/Datasets/dogs-vs-cats/train\cat.8705.jpg,cat
11064,E:/MachineLearning/Datasets/dogs-vs-cats/train\cat.8706.jpg,cat
11065,E:/MachineLearning/Datasets/dogs-vs-cats/train\cat.8707.jpg,cat
11066,E:/MachineLearning/Datasets/dogs-vs-cats/train\cat.8708.jpg,cat
11067,E:/MachineLearning/Datasets/dogs-vs-cats/train\cat.8709.jpg,cat
11068,E:/MachineLearning/Datasets/dogs-vs-cats/train\cat.871.jpg,cat
11069,E:/MachineLearning/Datasets/dogs-vs-cats/train\cat.8710.jpg,cat
11070,E:/MachineLearning/Datasets/dogs-vs-cats/train\cat.8711.jpg,cat
11071,E:/MachineLearning/Datasets/dogs-vs-cats/train\cat.8712.jpg,cat
11072,E:/MachineLearning/Datasets/dogs-vs-cats/train\cat.8713.jpg,cat
11073,E:/MachineLearning/Datasets/dogs-vs-cats/train\cat.8714.jpg,cat
11074,E:/MachineLearning/Datasets/dogs-vs-cats/train\cat.8715.jpg,cat
11075,E:/MachineLearning/Datasets/dogs-vs-cats/train\cat.8716.jpg,cat
11076,E:/MachineLearning/Datasets/dogs-vs-cats/train\cat.8717.jpg,cat
11077,E:/MachineLearning/Datasets/dogs-vs-cats/train\cat.8718.jpg,cat
11078,E:/MachineLearning/Datasets/dogs-vs-cats/train\cat.8719.jpg,cat
11079,E:/MachineLearning/Datasets/dogs-vs-cats/train\cat.872.jpg,cat
11080,E:/MachineLearning/Datasets/dogs-vs-cats/train\cat.8720.jpg,cat
11081,E:/MachineLearning/Datasets/dogs-vs-cats/train\cat.8721.jpg,cat
11082,E:/MachineLearning/Datasets/dogs-vs-cats/train\cat.8722.jpg,cat
11083,E:/MachineLearning/Datasets/dogs-vs-cats/train\cat.8723.jpg,cat
11084,E:/MachineLearning/Datasets/dogs-vs-cats/train\cat.8724.jpg,cat
11085,E:/MachineLearning/Datasets/dogs-vs-cats/train\cat.8725.jpg,cat
11086,E:/MachineLearning/Datasets/dogs-vs-cats/train\cat.8726.jpg,cat
11087,E:/MachineLearning/Datasets/dogs-vs-cats/train\cat.8727.jpg,cat
11088,E:/MachineLearning/Datasets/dogs-vs-cats/train\cat.8728.jpg,cat
11089,E:/MachineLearning/Datasets/dogs-vs-cats/train\cat.8729.jpg,cat
11090,E:/MachineLearning/Datasets/dogs-vs-cats/train\cat.873.jpg,cat
11091,E:/MachineLearning/Datasets/dogs-vs-cats/train\cat.8730.jpg,cat
11092,E:/MachineLearning/Datasets/dogs-vs-cats/train\cat.8731.jpg,cat
11093,E:/MachineLearning/Datasets/dogs-vs-cats/train\cat.8732.jpg,cat
11094,E:/MachineLearning/Datasets/dogs-vs-cats/train\cat.8733.jpg,cat
11095,E:/MachineLearning/Datasets/dogs-vs-cats/train\cat.8734.jpg,cat
11096,E:/MachineLearning/Datasets/dogs-vs-cats/train\cat.8735.jpg,cat
11097,E:/MachineLearning/Datasets/dogs-vs-cats/train\cat.8736.jpg,cat
11098,E:/MachineLearning/Datasets/dogs-vs-cats/train\cat.8737.jpg,cat
11099,E:/MachineLearning/Datasets/dogs-vs-cats/train\cat.8738.jpg,cat
11100,E:/MachineLearning/Datasets/dogs-vs-cats/train\cat.8739.jpg,cat
11101,E:/MachineLearning/Datasets/dogs-vs-cats/train\cat.874.jpg,cat
11102,E:/MachineLearning/Datasets/dogs-vs-cats/train\cat.8740.jpg,cat
11103,E:/MachineLearning/Datasets/dogs-vs-cats/train\cat.8741.jpg,cat
11104,E:/MachineLearning/Datasets/dogs-vs-cats/train\cat.8742.jpg,cat
11105,E:/MachineLearning/Datasets/dogs-vs-cats/train\cat.8743.jpg,cat
11106,E:/MachineLearning/Datasets/dogs-vs-cats/train\cat.8744.jpg,cat
11107,E:/MachineLearning/Datasets/dogs-vs-cats/train\cat.8745.jpg,cat
11108,E:/MachineLearning/Datasets/dogs-vs-cats/train\cat.8746.jpg,cat
11109,E:/MachineLearning/Datasets/dogs-vs-cats/train\cat.8747.jpg,cat
11110,E:/MachineLearning/Datasets/dogs-vs-cats/train\cat.8748.jpg,cat
11111,E:/MachineLearning/Datasets/dogs-vs-cats/train\cat.8749.jpg,cat
11112,E:/MachineLearning/Datasets/dogs-vs-cats/train\cat.875.jpg,cat
11113,E:/MachineLearning/Datasets/dogs-vs-cats/train\cat.8750.jpg,cat
11114,E:/MachineLearning/Datasets/dogs-vs-cats/train\cat.8751.jpg,cat
11115,E:/MachineLearning/Datasets/dogs-vs-cats/train\cat.8752.jpg,cat
11116,E:/MachineLearning/Datasets/dogs-vs-cats/train\cat.8753.jpg,cat
11117,E:/MachineLearning/Datasets/dogs-vs-cats/train\cat.8754.jpg,cat
11118,E:/MachineLearning/Datasets/dogs-vs-cats/train\cat.8755.jpg,cat
11119,E:/MachineLearning/Datasets/dogs-vs-cats/train\cat.8756.jpg,cat
11120,E:/MachineLearning/Datasets/dogs-vs-cats/train\cat.8757.jpg,cat
11121,E:/MachineLearning/Datasets/dogs-vs-cats/train\cat.8758.jpg,cat
11122,E:/MachineLearning/Datasets/dogs-vs-cats/train\cat.8759.jpg,cat
11123,E:/MachineLearning/Datasets/dogs-vs-cats/train\cat.876.jpg,cat
11124,E:/MachineLearning/Datasets/dogs-vs-cats/train\cat.8760.jpg,cat
11125,E:/MachineLearning/Datasets/dogs-vs-cats/train\cat.8761.jpg,cat
11126,E:/MachineLearning/Datasets/dogs-vs-cats/train\cat.8762.jpg,cat
11127,E:/MachineLearning/Datasets/dogs-vs-cats/train\cat.8763.jpg,cat
11128,E:/MachineLearning/Datasets/dogs-vs-cats/train\cat.8764.jpg,cat
11129,E:/MachineLearning/Datasets/dogs-vs-cats/train\cat.8765.jpg,cat
11130,E:/MachineLearning/Datasets/dogs-vs-cats/train\cat.8766.jpg,cat
11131,E:/MachineLearning/Datasets/dogs-vs-cats/train\cat.8767.jpg,cat
11132,E:/MachineLearning/Datasets/dogs-vs-cats/train\cat.8768.jpg,cat
11133,E:/MachineLearning/Datasets/dogs-vs-cats/train\cat.8769.jpg,cat
11134,E:/MachineLearning/Datasets/dogs-vs-cats/train\cat.877.jpg,cat
11135,E:/MachineLearning/Datasets/dogs-vs-cats/train\cat.8770.jpg,cat
11136,E:/MachineLearning/Datasets/dogs-vs-cats/train\cat.8771.jpg,cat
11137,E:/MachineLearning/Datasets/dogs-vs-cats/train\cat.8772.jpg,cat
11138,E:/MachineLearning/Datasets/dogs-vs-cats/train\cat.8773.jpg,cat
11139,E:/MachineLearning/Datasets/dogs-vs-cats/train\cat.8774.jpg,cat
